,image,pred,actual,group,spurious,correct,caption
10287,173058.jpg,0,0,0,0,1,i love the hair color and the style of this model.
10288,173059.jpg,0,0,1,1,1,actor at the premiere of animation film.
10289,173060.jpg,0,0,1,1,1,"i 'm not sure what this is , but i love hair."
10290,173061.jpg,0,0,1,1,1,"person , a former member , is shown in this undated file photo."
10291,173062.jpg,0,0,1,1,1,actor is a cowboy who was born.
10292,173063.jpg,0,0,1,1,1,"person , a former contestant , is a former contestant."
10293,173064.jpg,0,0,0,0,1,i want my hair like this !.
10294,173065.jpg,0,0,0,0,1,actor is the face of beauty.
10295,173066.jpg,0,0,0,0,1,actor is the face of person.
10296,173067.jpg,0,0,0,0,1,person is a model and actress.
10297,173068.jpg,0,0,0,0,1,person is the new face of person.
10298,173069.jpg,0,0,0,0,1,actor is a model and actress.
10299,173070.jpg,0,0,0,0,1,actor arrives at the premiere.
10300,173071.jpg,0,0,1,1,1,"i 'm not a fan of tattoos , but i love the face of a man."
10301,173072.jpg,0,0,1,1,1,actor attends the opening night.
10302,173073.jpg,0,0,0,0,1,"actor is a model , actress and actress."
10303,173074.jpg,1,1,2,0,1,actor at the premiere of film.
10304,173075.jpg,0,0,0,0,1,the model 's hair is styled in a sleek ponytail.
10305,173076.jpg,1,1,2,0,1,actor with her hair in a bob.
10306,173077.jpg,1,1,2,0,1,actor arrives at the premiere.
10307,173078.jpg,0,0,1,1,1,hip hop artist arrives at awards.
10308,173079.jpg,0,0,1,1,1,actor at the premiere of comedy.
10309,173080.jpg,0,0,0,0,1,"person , who has been battling cancer , has been making the most of her time off to visit the shops."
10310,173081.jpg,0,0,0,0,1,"person , the wife of politician , is shown in a scene from the film."
10311,173082.jpg,0,0,0,0,1,actor arrives at the premiere.
10312,173083.jpg,0,0,1,1,1,actor is the face of person.
10313,173084.jpg,0,0,0,0,1,"person , a girl with long , wavy hair."
10314,173085.jpg,0,0,1,1,1,actor at the premiere of thriller film.
10315,173086.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
10316,173087.jpg,0,0,1,1,1,actor attends the premiere of season.
10317,173088.jpg,0,0,0,0,1,actor attends the premiere of the film.
10318,173089.jpg,1,1,2,0,1,person is a model and actress.
10319,173090.jpg,0,0,0,0,1,"person , a student , was a student."
10320,173091.jpg,0,0,1,1,1,"person , a man with a beard."
10321,173092.jpg,0,0,1,1,1,person was arrested after a chase.
10322,173093.jpg,0,0,1,1,1,actor - i 'm not a fan of the hair but i love the facial expression.
10323,173094.jpg,0,0,0,0,1,"person , who was the first person to die in a car crash , was the first person to die in a car crash."
10324,173095.jpg,0,0,1,1,1,actor is the new face of person.
10325,173096.jpg,0,0,1,1,1,"person , who is the new head , has been appointed as the new ambassador."
10326,173097.jpg,0,0,0,0,1,"person , a native , is a singer and actress."
10327,173098.jpg,0,0,0,0,1,actor with a weight of kg and a feet size of 9 in favorite outfit & clothing style.
10328,173099.jpg,0,0,1,1,1,american football player looks on during the first half of a football game against sports team.
10329,173100.jpg,0,1,3,1,0,"person , the man behind the mask."
10330,173101.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
10331,173102.jpg,0,0,0,0,1,actor is a former contestant.
10332,173103.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
10333,173104.jpg,0,0,1,1,1,actor at the opening night.
10334,173105.jpg,1,1,2,0,1,actor arrives at the premiere.
10335,173106.jpg,0,0,0,0,1,person is the new face of person.
10336,173107.jpg,1,1,2,0,1,actor with her hair in a bob.
10337,173108.jpg,0,0,0,0,1,"actor is a model , actress and model."
10338,173109.jpg,0,0,1,1,1,actor : the man behind the mask.
10339,173110.jpg,1,1,2,0,1,actor - i love her hair like this.
10340,173111.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
10341,173112.jpg,1,1,2,0,1,"person , a model , has been selected to show."
10342,173113.jpg,0,0,1,1,1,person : the man was seen laughing and joking with his friends.
10343,173114.jpg,1,1,2,0,1,actor at the premiere of comedy film.
10344,173115.jpg,0,0,0,0,1,"person , who was found with a head injury , has been named person."
10345,173116.jpg,0,0,0,0,1,actor as person in the movie.
10346,173117.jpg,0,0,1,1,1,actor is a man of many talents.
10347,173118.jpg,0,0,0,0,1,person is the new face of person.
10348,173119.jpg,0,0,0,0,1,"person , a former contestant , is shown in this undated image."
10349,173120.jpg,0,0,1,1,1,politician is the richest person in the world.
10350,173121.jpg,0,0,1,1,1,actor as person in the movie.
10351,173122.jpg,1,0,0,0,0,actor at the premiere of romantic comedy film.
10352,173123.jpg,1,1,2,0,1,i want my hair like this !.
10353,173124.jpg,1,1,2,0,1,person is a singer and actress.
10354,173125.jpg,0,0,0,0,1,actor with her hair in the wind.
10355,173126.jpg,1,1,2,0,1,actor is the face of person.
10356,173127.jpg,0,0,0,0,1,actor is the face of person.
10357,173128.jpg,0,0,0,0,1,"person , who was found in a bathroom with her head in her hands , was found by police."
10358,173129.jpg,0,0,1,1,1,"politician , the former chairman , is seen during a news conference."
10359,173130.jpg,0,0,0,0,1,actor at the launch of the new collection.
10360,173131.jpg,0,0,0,0,1,actor is a model and actress.
10361,173132.jpg,0,0,1,1,1,actor is a man of many talents.
10362,173133.jpg,0,0,0,0,1,"person , a model , has been named the most popular model in the world."
10363,173134.jpg,0,0,0,0,1,actor with a hat and a flower.
10364,173135.jpg,0,0,0,0,1,actor is the face of person.
10365,173136.jpg,0,0,0,0,1,"person , a native , was the first person to be diagnosed with the condition."
10366,173137.jpg,0,0,1,1,1,"person , who was the first person to be arrested for the crime , was arrested on sunday."
10367,173138.jpg,0,0,0,0,1,actor attends the opening night performance.
10368,173139.jpg,1,1,2,0,1,actor arrives at the premiere.
10369,173140.jpg,0,0,1,1,1,"person , was arrested after a search of his home."
10370,173141.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
10371,173142.jpg,0,0,1,1,1,"actor ... i 'm not a fan of this man , but i love his hair."
10372,173143.jpg,0,0,1,1,1,person is a singer and songwriter.
10373,173144.jpg,0,0,1,1,1,actor as a young man.
10374,173145.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
10375,173146.jpg,0,0,0,0,1,"person , who was born with a rare genetic condition , has been diagnosed with the condition."
10376,173147.jpg,0,0,1,1,1,person was a player for football team.
10377,173148.jpg,1,1,2,0,1,"person , a former contestant , is the new face of person."
10378,173149.jpg,0,0,1,1,1,actor performs during the opening night.
10379,173150.jpg,0,0,0,0,1,actor poses for a portrait session.
10380,173151.jpg,0,0,1,1,1,actor at the premiere of thriller film.
10381,173152.jpg,0,0,0,0,1,"i 'm not sure if i 'm a girl or a boy , but i love this picture."
10382,173153.jpg,0,0,1,1,1,politician is the only person to have been elected president.
10383,173154.jpg,1,1,2,0,1,actor is the face of person.
10384,173155.jpg,0,0,0,0,1,short hairstyles for women that are trendy today.
10385,173156.jpg,1,1,2,0,1,actor attends the premiere of the film.
10386,173157.jpg,0,0,0,0,1,actor arrives at the premiere.
10387,173158.jpg,0,0,1,1,1,"actor , who is the son of actor , has been named as the new face of the company."
10388,173159.jpg,0,0,1,1,1,"person , the former head , is pictured at an event."
10389,173160.jpg,0,0,0,0,1,"actor , who plays person in the film , has been nominated for award."
10390,173161.jpg,0,0,0,0,1,actor is the face of person.
10391,173162.jpg,0,0,0,0,1,actor in a promotional portrait.
10392,173163.jpg,0,0,0,0,1,actor attends the premiere of the film.
10393,173164.jpg,0,0,1,1,1,this man is a total stranger to me.
10394,173165.jpg,0,0,1,1,1,the man who was the first person to die in a car crash.
10395,173166.jpg,1,1,2,0,1,actor is a natural beauty with a natural makeup.
10396,173167.jpg,0,0,0,0,1,actor as person in the movie.
10397,173168.jpg,1,1,2,0,1,actor with a wavy hairstyle.
10398,173169.jpg,0,0,0,0,1,actor in a scene from the movie.
10399,173170.jpg,1,1,2,0,1,person is a singer and actress.
10400,173171.jpg,1,1,2,0,1,actor attends the premiere of film.
10401,173172.jpg,0,0,1,1,1,a woman with a face mask.
10402,173173.jpg,1,1,2,0,1,actor attends the premiere during festival.
10403,173174.jpg,0,0,0,0,1,rhythm and blues artist arrives at the premiere.
10404,173175.jpg,0,0,0,0,1,actor arrives at the premiere.
10405,173176.jpg,0,0,1,1,1,"politician , the man who has the most to say about the economy."
10406,173177.jpg,0,0,1,1,1,football player is the only player to have won caps.
10407,173178.jpg,1,0,0,0,0,actor is the face of person.
10408,173179.jpg,0,0,0,0,1,actor with a weight of kg and a feet size of 9 in favorite outfit & clothing style.
10409,173180.jpg,0,0,0,0,1,actor at the premiere of romantic comedy film.
10410,173181.jpg,0,0,1,1,1,"person , a man who was shot in the head."
10411,173182.jpg,0,0,0,0,1,i want my hair like this !.
10412,173183.jpg,0,0,0,0,1,actor at the premiere of romantic comedy film.
10413,173184.jpg,0,0,0,0,1,actor is a model and actress.
10414,173185.jpg,1,1,2,0,1,actor arrives at the premiere.
10415,173186.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
10416,173187.jpg,0,0,0,0,1,actor is the face of the campaign.
10417,173188.jpg,0,0,0,0,1,"actor is a model , actress and model."
10418,173189.jpg,1,1,2,0,1,actor arrives at the premiere.
10419,173190.jpg,0,0,1,1,1,football coach speaks to the media during a press conference.
10420,173191.jpg,0,0,0,0,1,actor at the premiere of thriller film.
10421,173192.jpg,0,0,0,0,1,actor as person in the film.
10422,173193.jpg,0,0,0,0,1,"person , a model , has been chosen to be the face of the campaign."
10423,173194.jpg,0,0,0,0,1,actor is a beauty and person.
10424,173195.jpg,0,0,1,1,1,"person , the former head of the department."
10425,173196.jpg,1,1,2,0,1,actor is the face of person.
10426,173197.jpg,0,0,1,1,1,actor attends the premiere during festival.
10427,173198.jpg,0,0,1,1,1,rhythm and blues artist performs.
10428,173199.jpg,1,1,2,0,1,actor at the premiere of thriller film.
10429,173200.jpg,0,0,0,0,1,actor with her hair in a bob.
10430,173201.jpg,0,0,1,1,1,actor attends the opening night.
10431,173202.jpg,0,0,1,1,1,"country artist is a singer , songwriter and musician."
10432,173203.jpg,0,0,0,0,1,wallpaper probably with a portrait called actor.
10433,173204.jpg,0,0,0,0,1,actor arrives at the premiere.
10434,173205.jpg,0,0,1,1,1,baseball player is the only player to have played in a single game this season.
10435,173206.jpg,0,0,1,1,1,actor as person in the movie.
10436,173207.jpg,0,0,1,1,1,"actor , the man behind the voices."
10437,173208.jpg,0,0,1,1,1,"person , a former contestant , is now a contestant."
10438,173209.jpg,0,0,1,1,1,actor is the only person i would ever want to date.
10439,173210.jpg,0,0,0,0,1,"politician , the first woman to be elected as government office."
10440,173211.jpg,0,0,0,0,1,actor arrives at the premiere.
10441,173212.jpg,0,0,0,0,1,i want my hair to look like this !.
10442,173213.jpg,1,1,2,0,1,i want my hair like this !.
10443,173214.jpg,0,0,1,1,1,"person , a native , is the first person to be named person."
10444,173215.jpg,0,0,1,1,1,"person , a retired judge , is the latest person to be evicted from his home."
10445,173216.jpg,0,0,1,1,1,person is a singer and songwriter.
10446,173217.jpg,0,0,0,0,1,actor is a model and actress.
10447,173218.jpg,1,1,2,0,1,i want my hair to look like this !.
10448,173219.jpg,0,0,0,0,1,"person , who is the new face of person , has been a contestant."
10449,173220.jpg,0,0,0,0,1,actor is a model and actress.
10450,173221.jpg,0,0,0,0,1,actor as person in the movie.
10451,173222.jpg,0,0,1,1,1,"person , who was found unconscious in a pool of water with his head in his hands , was found by his family."
10452,173223.jpg,0,0,0,0,1,"actor is a model , actress and actress."
10453,173224.jpg,0,0,0,0,1,actor with a weight of kg and a feet size of 9 in favorite outfit & clothing style.
10454,173225.jpg,1,1,2,0,1,actor arrives at the premiere.
10455,173226.jpg,0,0,0,0,1,actor attends the premiere of film.
10456,173227.jpg,0,0,0,0,1,actor in a scene from the movie.
10457,173228.jpg,0,0,1,1,1,person is a former football player and now a professional basketball player.
10458,173229.jpg,0,0,0,0,1,actor as person in the film.
10459,173230.jpg,1,1,2,0,1,actor at the premiere of romantic comedy film.
10460,173231.jpg,0,0,0,0,1,actor is a natural beauty with a natural beauty look.
10461,173232.jpg,0,0,0,0,1,actor with her hair in a bun.
10462,173233.jpg,0,0,1,1,1,"person , a former teacher , is shown in this undated file photo."
10463,173234.jpg,0,0,1,1,1,the man 's face is covered in a thick layer of hair.
10464,173235.jpg,0,0,0,0,1,a model prepares backstage at the fashion show during fashion week.
10465,173236.jpg,0,0,0,0,1,"person , a woman who was shot in the head."
10466,173237.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
10467,173238.jpg,0,0,0,0,1,i love the color of her hair.
10468,173239.jpg,1,1,2,0,1,actor at the premiere of thriller film.
10469,173240.jpg,0,0,0,0,1,actor at the premiere of comedy film.
10470,173241.jpg,0,0,1,1,1,actor at the premiere of animation film.
10471,173242.jpg,0,0,0,0,1,"person , who was selected to the women 's volleyball team , has been battling a sore throat."
10472,173243.jpg,0,0,1,1,1,"actor , the man behind the voices."
10473,173244.jpg,0,0,0,0,1,"actor is a model , actress and actress."
10474,173245.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
10475,173246.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
10476,173247.jpg,0,0,0,0,1,"person , a model and actress , has been named person."
10477,173248.jpg,0,0,1,1,1,actor at the premiere of comedy film.
10478,173249.jpg,0,0,1,1,1,the man with the beard.
10479,173250.jpg,0,0,1,1,1,wrestler with a beard and a face like that.
10480,173251.jpg,0,0,0,0,1,person is the new face of person.
10481,173252.jpg,0,0,0,0,1,actor arrives at the premiere.
10482,173253.jpg,0,0,1,1,1,pop artist at the premiere.
10483,173254.jpg,0,0,1,1,1,actor at the premiere of romantic comedy film.
10484,173255.jpg,0,0,1,1,1,actor attends the premiere of season.
10485,173256.jpg,0,0,1,1,1,person is a former professional boxer.
10486,173257.jpg,0,0,0,0,1,i want my hair like this !.
10487,173258.jpg,0,0,0,0,1,actor attends the premiere of season.
10488,173259.jpg,0,0,0,0,1,actor is the face of person.
10489,173260.jpg,1,1,2,0,1,person is a model and actress.
10490,173261.jpg,0,0,0,0,1,"person , a former contestant , is shown in this undated photo."
10491,173262.jpg,0,0,0,0,1,i want to do this to my hair.
10492,173263.jpg,0,0,0,0,1,how to get the perfect natural hair.
10493,173264.jpg,0,0,1,1,1,"person , who is accused of stealing a car."
10494,173265.jpg,1,1,2,0,1,"person , a former contestant , is shown in this photo."
10495,173266.jpg,0,0,0,0,1,actor at the premiere of romantic comedy film.
10496,173267.jpg,0,0,1,1,1,actor arrives at the premiere.
10497,173268.jpg,0,0,1,1,1,"person , a former student , has been named person."
10498,173269.jpg,0,0,1,1,1,"person , the man who was shot in the head."
10499,173270.jpg,0,0,0,0,1,person is a singer and actress.
10500,173271.jpg,0,0,1,1,1,"person , the man behind the new logo."
10501,173272.jpg,0,0,1,1,1,person is a man of many talents.
10502,173273.jpg,0,0,1,1,1,"person , who was the first person to be awarded award category."
10503,173274.jpg,0,0,1,1,1,hard rock artist with a big red hat.
10504,173275.jpg,0,0,1,1,1,person was a baseball coach.
10505,173276.jpg,0,0,1,1,1,artist of artist poses for a portrait backstage during music video tv program.
10506,173277.jpg,0,0,0,0,1,actor with a wavy hairstyle.
10507,173278.jpg,0,0,1,1,1,actor at the premiere of thriller film.
